VNET,NET,STA,SITE DESCRIPTION,LAT,LON,ELEV,START,END,STATUS,INSTALL,CERT
_US-FA,XA,YAC0,"XA Yachats, OR",44.3,-124.09,320,2008/01/22,2008/05/16,Ended,,
_US-FA,XA,YAC1,"XA Yachats, OR",44.3,-124.09,320,2008/05/17,2009/12/31,Ended,,
_US-FA,XD,KRES,"Victors house,  RT:92BF",47.76,-122.29,52,2014/05/12,2014/07/11,Ended,,
_US-FA,XD,MA05,"&#x22;Mount St Helens, WA&#x22;",46.75,-122.23,488,2014/06/22,2016/12/31,Ended,,
_US-FA,XD,MB05,"&#x22;Mount St Helens, WA&#x22;",46.62,-122.28,641,2014/06/28,2016/12/31,Ended,,
_US-FA,XD,MB07,"&#x22;Mount St Helens, WA&#x22;",46.62,-122.04,878,2014/06/29,2016/12/31,Ended,,
_US-FA,XD,MC06,"&#x22;Mount St Helens, WA&#x22;",46.55,-122.16,770,2014/06/27,2016/12/31,Ended,,
_US-FA,XD,MC08,"&#x22;Mount St Helens, WA&#x22;",46.55,-121.96,653,2014/06/22,2016/12/31,Ended,,
_US-FA,XD,MD05,"&#x22;Mount St Helens, WA&#x22;",46.52,-122.28,718,2014/06/24,2016/12/31,Ended,,
_US-FA,XD,MD09,"&#x22;Mount St Helens, WA&#x22;",46.5,-121.71,959,2014/06/28,2016/12/31,Ended,,
_US-FA,XD,MD12,"&#x22;Mount St Helens, WA&#x22;",46.48,-121.22,1496,2014/06/27,2016/12/31,Ended,,
_US-FA,XD,ME02,"&#x22;Mount St Helens, WA&#x22;",46.44,-122.71,158,2014/07/01,2016/12/31,Ended,,
_US-FA,XD,ME03,"&#x22;Mount St Helens, WA&#x22;",46.45,-122.58,310,2014/06/19,2016/12/31,Ended,,
_US-FA,XD,ME04,"&#x22;Mount St Helens, WA&#x22;",46.45,-122.35,730,2014/06/20,2016/12/31,Ended,,
_US-FA,XD,ME06,"&#x22;Mount St Helens, WA&#x22;",46.46,-122.2,643,2014/06/26,2016/12/31,Ended,,
_US-FA,XD,ME08,"&#x22;Mount St Helens, WA&#x22;",46.46,-121.87,598,2014/06/28,2016/12/31,Ended,,
_US-FA,XD,MF05,"&#x22;Mount St Helens, WA&#x22;",46.39,-122.39,727,2014/07/02,2016/12/31,Ended,,
_US-FA,XD,MF07,"&#x22;Mount St Helens, WA&#x22;",46.43,-122,515,2014/06/22,2016/12/31,Ended,,
_US-FA,XD,MF09,"&#x22;Mount St Helens, WA&#x22;",46.39,-121.86,1216,2014/06/23,2016/12/31,Ended,,
_US-FA,XD,MG02,"&#x22;Mount St Helens, WA&#x22;",46.37,-122.73,162,2014/06/19,2016/12/31,Ended,,
_US-FA,XD,MG03,"&#x22;Mount St Helens, WA&#x22;",46.34,-122.48,638,2014/07/02,2016/12/31,Ended,,
_US-FA,XD,MG05,"&#x22;Mount St Helens, WA&#x22;",46.31,-122.34,1283,2014/06/21,2016/12/31,Ended,,
_US-FA,XD,MG06,"&#x22;Mount St Helens, WA&#x22;",46.35,-122.22,1408,2014/06/21,2016/12/31,Ended,,
_US-FA,XD,MG07,"&#x22;Mount St Helens, WA&#x22;",46.35,-122.03,1457,2014/07/19,2016/12/31,Ended,,
_US-FA,XD,MG08,"&#x22;Mount St Helens, WA&#x22;",46.34,-121.93,1547,2014/06/26,2016/12/31,Ended,,
_US-FA,XD,MG10,"&#x22;Mount St Helens, WA&#x22;",46.34,-121.66,893,2014/06/24,2016/12/31,Ended,,
_US-FA,XD,MH01,"&#x22;Mount St Helens, WA&#x22;",46.26,-122.81,197,2014/06/20,2016/12/31,Ended,,
_US-FA,XD,MH03,"&#x22;Mount St Helens, WA&#x22;",46.27,-122.59,373,2014/06/30,2016/12/31,Ended,,
_US-FA,XD,MH04,"&#x22;Mount St Helens, WA&#x22;",46.28,-122.43,920,2014/07/01,2016/12/31,Ended,,
_US-FA,XD,MH07,"&#x22;Mount St Helens, WA&#x22;",46.28,-122.08,1122,2014/06/28,2016/12/31,Ended,,
_US-FA,XD,MH09,"&#x22;Mount St Helens, WA&#x22;",46.3,-121.8,989,2014/06/25,2016/12/31,Ended,,
_US-FA,XD,MH11,"&#x22;Mount St Helens, WA&#x22;",46.27,-121.58,1447,2014/07/17,2016/12/31,Ended,,
_US-FA,XD,MI02,"&#x22;Mount St Helens, WA&#x22;",46.22,-122.67,349,2014/06/19,2016/12/31,Ended,,
_US-FA,XD,MI04,"&#x22;Mount St Helens, WA&#x22;",46.2,-122.41,918,2014/06/20,2016/12/31,Ended,,
_US-FA,XD,MI05,"&#x22;Mount St Helens, WA&#x22;",46.23,-122.29,1255,2014/06/30,2016/12/31,Ended,,
_US-FA,XD,MI07,"&#x22;Mount St Helens, WA&#x22;",46.25,-122.07,1124,2014/07/16,2016/12/31,Ended,,
_US-FA,XD,MI08,"&#x22;Mount St Helens, WA&#x22;",46.25,-121.97,1246,2014/06/23,2016/12/31,Ended,,
_US-FA,XD,MI09,"&#x22;Mount St Helens, WA&#x22;",46.23,-121.83,1003,2014/06/23,2016/12/31,Ended,,
_US-FA,XD,MI10,"&#x22;Mount St Helens, WA&#x22;",46.22,-121.68,1001,2014/06/23,2016/12/31,Ended,,
_US-FA,XD,MJ01,"&#x22;Mount St Helens, WA&#x22;",46.19,-122.81,339,2014/06/18,2016/12/31,Ended,,
_US-FA,XD,MJ02,"&#x22;Mount St Helens, WA&#x22;",46.14,-122.7,317,2014/06/18,2016/12/31,Ended,,
_US-FA,XD,MJ03,"&#x22;Mount St Helens, WA&#x22;",46.16,-122.56,397,2014/06/19,2016/12/31,Ended,,
_US-FA,XD,MJ06,"&#x22;Mount St Helens, WA&#x22;",46.17,-122.26,976,2014/06/21,2016/12/31,Ended,,
_US-FA,XD,MJ07,"&#x22;Mount St Helens, WA&#x22;",46.18,-122.06,509,2014/06/21,2016/12/31,Ended,,
_US-FA,XD,MJ09,"&#x22;Mount St Helens, WA&#x22;",46.18,-121.92,1052,2014/06/24,2016/12/31,Ended,,
_US-FA,XD,MK04,"&#x22;Mount St Helens, WA&#x22;",46.11,-122.39,482,2014/06/21,2016/12/31,Ended,,
_US-FA,XD,MK06,"&#x22;Mount St Helens, WA&#x22;",46.12,-122.19,680,2014/06/28,2016/12/31,Ended,,
_US-FA,XD,MK07,"&#x22;Mount St Helens, WA&#x22;",46.15,-122.12,929,2014/06/20,2016/12/31,Ended,,
_US-FA,XD,MK08,"&#x22;Mount St Helens, WA&#x22;",46.12,-122.05,762,2014/07/02,2016/12/31,Ended,,
_US-FA,XD,MK10,"&#x22;Mount St Helens, WA&#x22;",46.14,-121.77,1186,2014/06/25,2016/12/31,Ended,,
_US-FA,XD,MK11,"&#x22;Mount St Helens, WA&#x22;",46.15,-121.6,1343,2014/07/15,2016/12/31,Ended,,
_US-FA,XD,MK12,"&#x22;Mount St Helens, WA&#x22;",46.11,-121.36,1226,2014/06/22,2016/12/31,Ended,,
_US-FA,XD,ML03,"&#x22;Mount St Helens, WA&#x22;",46.06,-122.52,356,2014/06/19,2016/12/31,Ended,,
_US-FA,XD,ML07,"&#x22;Mount St Helens, WA&#x22;",46.07,-122.12,694,2014/06/30,2016/12/31,Ended,,
_US-FA,XD,ML09,"&#x22;Mount St Helens, WA&#x22;",46.08,-121.88,1144,2014/07/16,2016/12/31,Ended,,
_US-FA,XD,ML10,"&#x22;Mount St Helens, WA&#x22;",46.05,-121.75,1238,2014/06/25,2016/12/31,Ended,,
_US-FA,XD,ML11,"&#x22;Mount St Helens, WA&#x22;",46.08,-121.62,1033,2014/06/26,2016/12/31,Ended,,
_US-FA,XD,MM02,"&#x22;Mount St Helens, WA&#x22;",46.02,-122.68,209,2014/06/20,2016/12/31,Ended,,
_US-FA,XD,MM04,"&#x22;Mount St Helens, WA&#x22;",46.02,-122.35,313,2014/06/21,2016/12/31,Ended,,
_US-FA,XD,MM06,"&#x22;Mount St Helens, WA&#x22;",46.04,-122.26,601,2014/07/01,2016/12/31,Ended,,
_US-FA,XD,MM08,"&#x22;Mount St Helens, WA&#x22;",46.03,-121.98,1019,2014/06/25,2016/12/31,Ended,,
_US-FA,XD,MN07,"&#x22;Mount St Helens, WA&#x22;",45.99,-122.08,861,2014/06/26,2016/12/31,Ended,,
_US-FA,XD,MN09,"&#x22;Mount St Helens, WA&#x22;",46,-121.84,1254,2014/06/24,2016/12/31,Ended,,
_US-FA,XD,MN10,"&#x22;Mount St Helens, WA&#x22;",45.98,-121.68,1091,2014/06/25,2016/12/31,Ended,,
_US-FA,XD,MO03,"&#x22;Mount St Helens, WA&#x22;",45.93,-122.57,254,2014/07/02,2016/12/31,Ended,,
_US-FA,XD,MO06,"&#x22;Mount St Helens, WA&#x22;",45.93,-122.21,784,2014/06/30,2016/12/31,Ended,,
_US-FA,XD,MO07,"&#x22;Mount St Helens, WA&#x22;",45.89,-122.08,1248,2014/06/24,2016/12/31,Ended,,
_US-FA,XD,MP03,"&#x22;Mount St Helens, WA&#x22;",45.83,-122.49,126,2014/07/09,2016/12/31,Ended,,
_US-FA,XD,MP04,"&#x22;Mount St Helens, WA&#x22;",45.81,-122.38,497,2014/07/01,2016/12/31,Ended,,
_US-FA,XD,MP06,"&#x22;Mount St Helens, WA&#x22;",45.83,-122.2,796,2014/07/22,2016/12/31,Ended,,
_US-FA,XD,MP08,"&#x22;Mount St Helens, WA&#x22;",45.87,-121.91,781,2014/06/25,2016/12/31,Ended,,
_US-FA,XD,MP10,"&#x22;Mount St Helens, WA&#x22;",45.9,-121.8,1130,2014/06/25,2016/12/31,Ended,,
_US-FA,XD,MQ07,"&#x22;Mount St Helens, WA&#x22;",45.81,-122.11,1037,2014/06/29,2016/12/30,Ended,,
_US-FA,XE,SN42A,SN42A,37.25,-119.57,1012,2006/01/24,2006/08/08,Ended,,
_US-FA,XE,SNP11,SNP11,36.7,-119.31,171,2005/05/22,2006/08/07,Ended,,
_US-FA,XE,SNP12,SNP12,36.91,-119.04,1284,2005/06/15,2007/05/31,Ended,,
_US-FA,XE,SNP14,SNP14,37.14,-118.77,3056,2005/09/25,2007/09/23,Ended,,
_US-FA,XE,SNP15,SNP15,37.28,-118.6,2434,2005/08/11,2006/07/29,Ended,,
_US-FA,XE,SNP16,SNP16,37.35,-118.26,1898,2005/07/29,2006/07/29,Ended,,
_US-FA,XE,SNP21,SNP21,36.82,-119.51,229,2005/05/26,2006/08/07,Ended,,
_US-FA,XE,SNP22,SNP22,37.01,-119.36,1207,2005/06/16,2006/08/10,Ended,,
_US-FA,XE,SNP23,SNP23,37.12,-119.21,2087,2005/06/20,2006/08/10,Ended,,
_US-FA,XE,SNP24,SNP24,37.28,-118.97,2264,2005/07/24,2006/09/05,Ended,,
_US-FA,XE,SNP24,SNP24,37.28,-118.97,2259,2006/09/06,2007/09/23,Ended,,
_US-FA,XE,SNP25,SNP25,37.36,-118.7,2466,2005/07/28,2006/07/29,Ended,,
_US-FA,XE,SNP26,SNP26,37.57,-118.49,1680,2005/06/03,2006/07/28,Ended,,
_US-FA,XE,SNP27,SNP27,37.66,-118.35,1739,2005/07/29,2006/07/29,Ended,,
_US-FA,XE,SNP28,SNP28,37.9,-118.16,1641,2005/06/06,2006/07/28,Ended,,
_US-FA,XE,SNP34,SNP34,37.39,-119.06,2401,2005/09/23,2007/05/30,Ended,,
_US-FA,XE,SNP36,SNP36,37.68,-118.65,2457,2005/07/30,2006/07/29,Ended,,
_US-FA,XE,SNP37,SNP37,37.82,-118.55,1939,2005/06/02,2006/07/29,Ended,,
_US-FA,XE,SNP38,SNP38,38.05,-118.35,2063,2005/06/05,2006/07/28,Ended,,
_US-FA,XE,SNP42,SNP42,37.25,-119.58,942,2005/05/19,2005/10/04,Ended,,
_US-FA,XE,SNP43,SNP43,37.41,-119.48,2274,2005/07/19,2007/09/23,Ended,,
_US-FA,XE,SNP44,SNP44,37.5,-119.28,2070,2005/07/22,2006/08/07,Ended,,
_US-FA,XE,SNP45,SNP45,37.68,-119.08,2571,2005/07/26,2006/08/27,Ended,,
_US-FA,XE,SNP46,SNP46,37.78,-118.9,2751,2005/07/26,2006/07/29,Ended,,
_US-FA,XE,SNP47,SNP47,37.98,-118.73,2074,2005/06/02,2006/07/30,Ended,,
_US-FA,XE,SNP48,SNP48,38.17,-118.56,1838,2005/06/04,2006/07/31,Ended,,
_US-FA,XE,SNP51,SNP51,37.25,-120.06,250,2005/05/27,2006/08/08,Ended,,
_US-FA,XE,SNP52,SNP52,37.34,-119.81,341,2005/06/14,2006/08/08,Ended,,
_US-FA,XE,SNP53,SNP53,37.51,-119.67,1459,2005/06/21,2006/08/11,Ended,,
_US-FA,XE,SNP54,SNP54,37.74,-119.51,1868,2005/09/17,2006/08/15,Ended,,
_US-FA,XE,SNP55,SNP55,37.88,-119.33,1410,2005/09/18,2007/09/23,Ended,,
_US-FA,XE,SNP56,SNP56,37.97,-119.17,2944,2005/07/27,2006/08/17,Ended,,
_US-FA,XE,SNP57,SNP57,38.14,-118.97,2090,2005/06/02,2006/07/31,Ended,,
_US-FA,XE,SNP62,SNP62,37.59,-120,651,2005/05/21,2006/08/11,Ended,,
_US-FA,XE,SNP63,SNP63,37.72,-119.81,1906,2005/08/03,2007/09/23,Ended,,
_US-FA,XE,SNP64,SNP64,37.87,-119.65,2423,2005/09/17,2007/09/23,Ended,,
_US-FA,XE,SNP65,SNP65,38,-119.51,2918,2005/09/25,2007/09/23,Ended,,
_US-FA,XE,SNP66,SNP66,38.18,-119.34,2429,2005/08/10,2006/07/30,Ended,,
_US-FA,XE,SNP67,SNP67,38.28,-119.15,2277,2005/06/11,2006/07/30,Ended,,
_US-FA,XE,SNP71,SNP71,37.64,-120.4,157,2005/05/21,2006/08/11,Ended,,
_US-FA,XE,SNP73,SNP73,37.82,-120.11,982,2005/07/18,2006/08/11,Ended,,
_US-FA,XE,SNP74,SNP74,37.99,-119.93,1684,2005/07/23,2007/05/28,Ended,,
_US-FA,XE,SNP75,SNP75,38.13,-119.7,2665,2005/09/04,2007/09/09,Ended,,
_US-FA,XE,SNP76,SNP76,38.36,-119.51,2106,2005/08/10,2006/08/17,Ended,,
_US-FA,XE,SNP84,SNP84,38.16,-120.15,1610,2005/07/22,2007/05/26,Ended,,
_US-FA,XE,SNP85,SNP85,38.28,-119.95,2003,2005/07/21,2006/08/17,Ended,,
_US-FA,XE,SNP85,SNP85,38.29,-119.95,2018,2006/08/18,2007/05/26,Ended,,
_US-FA,XE,SNP86,SNP86,38.49,-119.81,2632,2005/07/21,2007/09/17,Ended,,
_US-FA,XE,SNP87,SNP87,38.68,-119.61,2708,2006/08/03,2007/09/17,Ended,,
_US-FA,XE,SNP93,SNP93,38.15,-120.6,402,2006/08/01,2007/09/17,Ended,,
_US-FA,XE,SNP95,SNP95,38.33,-120.25,1754,2005/07/21,2007/05/28,Ended,,
_US-FA,XE,SNP96,SNP96,38.48,-120.04,2243,2006/08/05,2007/09/17,Ended,,
_US-FA,XE,SNP97,SNP97,38.81,-119.81,1770,2006/08/01,2007/09/17,Ended,,
_US-FA,XE,SNP98,SNP98,38.92,-119.42,1521,2007/01/06,2007/09/16,Ended,,
_US-FA,XE,SNPA3,SNPA3,38.38,-120.71,578,2006/08/02,2007/09/18,Ended,,
_US-FA,XE,SNPA4,SNPA4,38.5,-120.53,1146,2006/08/02,2007/09/18,Ended,,
_US-FA,XE,SNPA5,SNPA5,38.64,-120.33,1744,2006/08/01,2007/09/17,Ended,,
_US-FA,XE,SNPA7,SNPA7,39.01,-119.89,2350,2006/07/31,2007/09/16,Ended,,
_US-FA,XE,SNPA8,SNPA8,39.1,-119.6,2004,2006/08/09,2007/09/16,Ended,,
_US-FA,XE,SNPB3,SNPB3,38.56,-120.99,245,2006/08/02,2007/09/18,Ended,,
_US-FA,XE,SNPB5,SNPB5,38.83,-120.55,1404,2006/08/16,2007/09/18,Ended,,
_US-FA,XE,SNPB6,SNPB6,38.88,-120.27,2230,2006/08/01,2007/09/18,Ended,,
_US-FA,XE,SNPB7,SNPB7,39.05,-120.15,2021,2006/08/08,2007/09/23,Ended,,
_US-FA,XE,SNPB9,SNPB9,39.36,-119.59,1855,2006/08/09,2007/09/16,Ended,,
_US-FA,XE,SNPC3,SNPC3,38.7,-121.2,76,2006/08/02,2007/09/18,Ended,,
_US-FA,XE,SNPC4,SNPC4,38.85,-120.95,516,2006/08/02,2007/09/19,Ended,,
_US-FA,XE,SNPC5,SNPC5,39.03,-120.75,1006,2006/08/11,2007/09/19,Ended,,
_US-FA,XE,SNPC6,SNPC6,39.09,-120.47,1887,2006/09/03,2007/09/19,Ended,,
_US-FA,XE,SNPC7,SNPC7,39.31,-120.39,2281,2006/08/19,2007/09/20,Ended,,
_US-FA,XE,SNPC8,SNPC8,39.47,-120.04,2562,2006/08/10,2007/09/23,Ended,,
_US-FA,XE,SNPD4,SNPD4,39.04,-121.17,402,2006/08/17,2007/09/19,Ended,,
_US-FA,XE,SNPD5,SNPD5,39.19,-120.93,792,2006/08/03,2007/09/20,Ended,,
_US-FA,XE,SNPD7,SNPD7,39.62,-120.58,1669,2006/09/09,2007/09/20,Ended,,
_US-FA,XE,SNPD8,SNPD8,39.65,-120.22,1546,2006/08/07,2007/09/23,Ended,,
_US-FA,XE,SNPD9,SNPD9,39.83,-120.01,1608,2007/01/06,2007/09/21,Ended,,
_US-FA,XE,SNPE4,SNPE4,39.24,-121.35,88,2006/08/03,2007/09/23,Ended,,
_US-FA,XE,SNPE5,SNPE5,39.38,-121.16,945,2006/08/12,2007/09/23,Ended,,
_US-FA,XE,SNPE6,SNPE6,39.48,-120.85,1479,2006/08/12,2007/09/23,Ended,,
_US-FA,XE,SNPE7,SNPE7,39.8,-120.71,1537,2006/08/14,2007/09/23,Ended,,
_US-FA,XE,SNPE9,SNPE9,40.02,-120.19,1797,2006/08/07,2007/09/23,Ended,,
_US-FA,XE,SNPF6,SNPF6,39.68,-121.09,1535,2006/08/12,2007/09/23,Ended,,
_US-FA,XE,SNPF8,SNPF8,40.01,-120.64,2148,2006/08/12,2007/09/23,Ended,,
_US-FA,XE,SNPF9,SNPF9,40.18,-120.4,1331,2006/08/10,2007/09/23,Ended,,
_US-FA,XE,SNPG5,SNPG5,39.72,-121.53,652,2006/08/12,2007/09/23,Ended,,
_US-FA,XE,SNPG7,SNPG7,40.11,-121.17,1591,2006/08/12,2007/09/23,Ended,,
_US-FA,XE,SNPG9,SNPG9,40.35,-120.6,1332,2006/08/10,2007/09/23,Ended,,
_US-FA,XE,YOS01,YOS01,37.75,-119.78,1866,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS02,YOS02,37.77,-119.76,2116,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS03,YOS03,37.79,-119.73,2078,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS04,YOS04,37.82,-119.71,2210,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS05,YOS05,37.84,-119.69,2385,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS06,YOS06,37.85,-119.61,2507,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS07,YOS07,37.81,-119.58,2495,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS08,YOS08,37.81,-119.55,2493,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS09,YOS09,37.82,-119.5,2575,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS10,YOS10,37.85,-119.44,2576,2007/07/02,2007/09/23,Ended,,
_US-FA,XE,YOS11,YOS11,37.88,-119.4,2624,2007/07/02,2007/09/23,Ended,,
_US-FA,XG,BH01,"Burnt Hill, WA USA",48.01,-123.08,718,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,BH02,"Burnt Hill, WA USA",48.01,-123.08,724,2009/06/18,2010/07/01,Ended,,
_US-FA,XG,BH03,"Burnt Hill, WA USA",48,-123.09,623,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,BH04,"Burnt Hill, WA USA",48,-123.09,654,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,BH05,"Burnt Hill, WA USA",48.01,-123.09,670,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,BH06,"Burnt Hill, WA USA",48.01,-123.08,694,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,BH07,"Burnt Hill, WA USA",48,-123.08,708,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,BH08,"Burnt Hill, WA USA",48.01,-123.08,738,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,BH09,"Burnt Hill, WA USA",48.01,-123.09,720,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,BH10,"Burnt Hill, WA USA",48,-123.09,709,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,BH11,"Burnt Hill, WA USA",48.01,-123.08,709,2010/07/01,2011/09/08,Ended,,
_US-FA,XG,BH51,"Burnt Hill, WA USA",48.01,-123.09,686,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,BH52,"Burnt Hill, WA USA",48.01,-123.08,710,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,BH53,"Burnt Hill, WA USA",48.01,-123.08,741,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,BH54,"Burnt Hill, WA USA",48,-123.08,692,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,BH55,"Burnt Hill, WA USA",48,-123.09,685,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,BH56,"Burnt Hill, WA USA",48,-123.09,645,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,BH57,"Burnt Hill, WA USA",48,-123.09,691,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,BH58,"Burnt Hill, WA USA",48.01,-123.09,697,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,BH59,"Burnt Hill, WA USA",48.01,-123.09,728,2009/06/19,2010/09/02,Ended,,
_US-FA,XG,BH60,"Burnt Hill, WA USA",48.01,-123.08,727,2009/06/19,2010/09/02,Ended,,
_US-FA,XG,BS51,"Big Skidder, WA USA",47.96,-122.93,541,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,BS52,"Big Skidder, WA USA",47.96,-122.93,555,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,BS53,"Big Skidder, WA USA",47.96,-122.93,546,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,BS54,"Big Skidder, WA USA",47.96,-122.93,593,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,BS55,"Big Skidder, WA USA",47.95,-122.93,555,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,BS56,"Big Skidder, WA USA",47.95,-122.93,595,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,BS57,"Big Skidder, WA USA",47.96,-122.92,574,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,BS58,"Big Skidder, WA USA",47.96,-122.93,572,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,BS59,"Big Skidder, WA USA",47.96,-122.93,582,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,BS60,"Big Skidder, WA USA",47.96,-122.92,578,2010/08/10,2010/09/02,Ended,,
_US-FA,XG,CL01,"Cat Lake, WA USA",48.07,-122.96,102,2009/06/18,2010/06/29,Ended,,
_US-FA,XG,CL02,"Cat Lake, WA USA",48.07,-122.96,114,2009/06/17,2011/09/08,Ended,,
_US-FA,XG,CL03,"Cat Lake, WA USA",48.07,-122.97,117,2009/06/17,2011/09/08,Ended,,
_US-FA,XG,CL04,"Cat Lake, WA USA",48.07,-122.98,122,2009/06/17,2011/09/08,Ended,,
_US-FA,XG,CL05,"Cat Lake, WA USA",48.07,-122.98,115,2009/06/17,2011/09/08,Ended,,
_US-FA,XG,CL06,"Cat Lake, WA USA",48.07,-122.97,109,2009/06/17,2011/09/08,Ended,,
_US-FA,XG,CL07,"Cat Lake, WA USA",48.07,-122.97,109,2009/06/17,2011/09/08,Ended,,
_US-FA,XG,CL08,"Cat Lake, WA USA",48.07,-122.97,107,2009/06/17,2011/09/08,Ended,,
_US-FA,XG,CL09,"Cat Lake, WA USA",48.07,-122.97,114,2009/06/17,2011/09/08,Ended,,
_US-FA,XG,CL10,"Cat Lake, WA USA",48.07,-122.98,121,2009/06/17,2011/09/08,Ended,,
_US-FA,XG,CL11,"Cat Lake, WA USA",48.06,-122.97,117,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,CL12,"Cat Lake, WA USA",48.07,-122.97,110,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,CL13,"Cat Lake, WA USA",48.07,-122.96,110,2009/06/16,2011/09/08,Ended,,
_US-FA,XG,CL14,"Cat Lake, WA USA",48.07,-122.97,119,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,CL15,"Cat Lake, WA USA",48.07,-122.97,116,2009/06/18,2010/06/29,Ended,,
_US-FA,XG,CL16,"Cat Lake, WA USA",48.07,-122.98,123,2009/06/18,2011/09/08,Ended,,
_US-FA,XG,CL17,"Cat Lake, WA USA",48.07,-122.98,117,2009/06/18,2010/06/29,Ended,,
_US-FA,XG,CL18,"Cat Lake, WA USA",48.06,-122.96,113,2009/06/18,2010/12/31,Ended,,
_US-FA,XG,CL19,"Cat Lake, WA USA",48.07,-122.97,113,2009/06/18,2010/12/31,Ended,,
_US-FA,XG,CL20,"Cat Lake, WA USA",48.07,-122.96,109,2009/06/18,2010/06/29,Ended,,
_US-FA,XG,CL51,"Cat Lake, WA USA",48.07,-122.98,116,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,CL52,"Cat Lake, WA USA",48.07,-122.98,118,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,CL53,"Cat Lake, WA USA",48.07,-122.97,117,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,CL54,"Cat Lake, WA USA",48.07,-122.97,106,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,CL55,"Cat Lake, WA USA",48.07,-122.97,105,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,CL56,"Cat Lake, WA USA",48.07,-122.97,110,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,CL57,"Cat Lake, WA USA",48.07,-122.97,106,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,CL58,"Cat Lake, WA USA",48.07,-122.97,116,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,CL59,"Cat Lake, WA USA",48.07,-122.97,114,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,CL60,"Cat Lake, WA USA",48.07,-122.97,116,2009/06/18,2010/09/02,Ended,,
_US-FA,XG,DR01,"Danz Ranch, WA USA",48.01,-123.32,536,2009/06/19,2011/09/08,Ended,,
_US-FA,XG,DR02,"Danz Ranch, WA USA",48,-123.32,592,2009/06/19,2011/04/21,Ended,,
_US-FA,XG,DR03,"Danz Ranch, WA USA",48,-123.31,563,2009/06/19,2011/09/08,Ended,,
_US-FA,XG,DR04,"Danz Ranch, WA USA",48.01,-123.31,492,2009/06/19,2011/09/08,Ended,,
_US-FA,XG,DR05,"Danz Ranch, WA USA",48.01,-123.31,515,2009/06/19,2011/09/08,Ended,,
_US-FA,XG,DR06,"Danz Ranch, WA USA",48.01,-123.31,539,2009/06/19,2011/09/08,Ended,,
_US-FA,XG,DR07,"Danz Ranch, WA USA",48.01,-123.32,562,2009/06/19,2011/09/08,Ended,,
_US-FA,XG,DR08,"Danz Ranch, WA USA",48,-123.31,526,2009/06/19,2011/09/08,Ended,,
_US-FA,XG,DR09,"Danz Ranch, WA USA",48.01,-123.31,523,2009/06/19,2011/09/08,Ended,,
_US-FA,XG,DR10,"Danz Ranch, WA USA",48.01,-123.31,543,2009/06/19,2011/09/08,Ended,,
_US-FA,XG,DR12,"Danz Ranch, WA USA",48,-123.31,544,2010/06/30,2011/09/08,Ended,,
